,beds,full_baths,sqft,year_built,list_price,price_per_sqft
14259,3.0,3.0,1614.0,2020.0,1748000.0,1083.0
14260,2.0,1.0,1056.0,1957.0,599000.0,567.0
14261,9.0,6.0,3780.0,2006.0,2348800.0,621.0
14262,5.0,4.0,3534.0,1911.0,4950000.0,1401.0
14263,2.0,2.0,836.0,2022.0,768760.0,920.0
14264,2.0,2.0,961.0,2022.0,959390.0,998.0
14265,1.0,1.0,667.0,2022.0,601630.0,902.0
14266,2.0,2.0,797.0,2022.0,685450.0,860.0
14267,2.0,2.0,797.0,2022.0,701390.0,880.0
14268,1.0,1.0,554.0,2022.0,478900.0,864.0
14270,2.0,2.0,1715.0,2014.0,4595000.0,2679.0
14272,10.0,7.0,5354.0,2015.0,2790000.0,521.0
14273,1.0,1.0,854.0,1952.0,550000.0,644.0
14275,3.0,2.0,1125.0,2008.0,465000.0,413.0
14276,4.0,4.0,2091.0,2019.0,1180000.0,564.0
14277,2.0,2.0,1543.0,2023.0,2595000.0,1682.0
14278,3.0,1.0,1250.0,1964.0,620000.0,496.0
14279,4.0,4.0,2048.0,2019.0,1180000.0,576.0
14281,3.0,3.0,2357.0,2017.0,5700000.0,2418.0
14283,1.0,1.0,935.0,2005.0,599000.0,641.0
14284,3.0,2.0,1650.0,1955.0,599000.0,363.0
14285,8.0,2.0,3023.0,1930.0,999999.0,331.0
14287,2.0,1.0,900.0,1952.0,300000.0,333.0
14289,4.0,4.0,3720.0,1920.0,1500000.0,403.0
14290,0.0,1.0,700.0,1964.0,345000.0,493.0
14293,4.0,1.0,2520.0,1920.0,1380000.0,548.0
14294,6.0,4.0,2565.0,1952.0,1900000.0,741.0
14296,1.0,1.0,900.0,1963.0,599000.0,666.0
14299,1.0,1.0,490.0,1952.0,435000.0,888.0
14300,4.0,3.0,2466.0,1927.0,2100000.0,852.0
14301,6.0,3.0,2340.0,1960.0,659900.0,282.0
14302,2.0,2.0,1200.0,1952.0,1500000.0,1250.0
14303,0.0,1.0,550.0,1964.0,445000.0,809.0
14304,2.0,2.0,1725.0,1995.0,2750000.0,1594.0
14310,4.0,3.0,3420.0,1960.0,1599000.0,468.0
14312,1.0,1.0,760.0,1952.0,367500.0,484.0
14316,3.0,2.0,1200.0,1953.0,469900.0,392.0
14318,3.0,3.0,3068.0,1907.0,9995000.0,3258.0
14319,2.0,1.0,900.0,1961.0,309900.0,344.0
14326,2.0,1.0,1200.0,1960.0,325000.0,271.0
14327,1.0,1.0,999.0,2007.0,1600000.0,1602.0
14329,5.0,3.0,1440.0,1925.0,899999.0,625.0
14331,4.0,2.0,2500.0,1896.0,3695000.0,1478.0
14332,7.0,4.0,2800.0,1970.0,1899000.0,678.0
14333,1.0,1.0,910.0,1950.0,339000.0,373.0
14334,11.0,1.0,747.0,1961.0,747000.0,1000.0
14336,3.0,1.0,1280.0,1925.0,649900.0,508.0
14338,4.0,4.0,3800.0,2005.0,3100000.0,816.0
14340,2.0,2.0,1050.0,1987.0,658888.0,628.0
14343,2.0,2.0,1375.0,1931.0,2400000.0,1745.0
14344,5.0,3.0,3720.0,2023.0,1190000.0,320.0
14348,1.0,1.0,785.0,1937.0,179000.0,228.0
14349,4.0,3.0,3000.0,1952.0,6998000.0,2333.0
14353,2.0,2.0,1600.0,1962.0,1550000.0,969.0
14354,5.0,5.0,4776.0,1912.0,9500000.0,1989.0
14356,1.0,1.0,830.0,2012.0,559000.0,673.0
14357,2.0,1.0,755.0,1950.0,298888.0,396.0
14358,2.0,2.0,1465.0,2021.0,3200000.0,2184.0
14360,8.0,6.0,3330.0,2005.0,1050000.0,315.0
14361,2.0,2.0,9000.0,1926.0,2995000.0,333.0
14362,2.0,2.0,935.0,1952.0,750000.0,802.0
14363,5.0,5.0,6707.0,1999.0,2900000.0,432.0
14364,1.0,1.0,581.0,1952.0,545000.0,938.0
14365,2.0,2.0,1186.0,1952.0,430000.0,363.0
14367,1.0,1.0,850.0,1952.0,275000.0,324.0
14369,2.0,1.0,860.0,1952.0,235000.0,273.0
14370,11.0,10.0,24000.0,1952.0,56000000.0,2333.0
14372,12.0,4.0,2992.0,1930.0,1350000.0,451.0
14373,7.0,4.0,4493.0,1931.0,2898888.0,645.0
14374,3.0,2.0,1468.0,1952.0,659000.0,449.0
14375,5.0,6.0,6142.0,1869.0,13995000.0,2279.0
14378,2.0,1.0,956.0,1957.0,849000.0,888.0
14379,5.0,2.0,2080.0,1960.0,869999.0,418.0
14380,4.0,2.0,1355.0,1955.0,594900.0,439.0
14381,2.0,1.0,1100.0,1952.0,699000.0,635.0
14382,3.0,3.0,2800.0,1899.0,10795000.0,3855.0
14384,3.0,3.0,1500.0,1988.0,1995000.0,1330.0
14385,0.0,1.0,300.0,1952.0,329000.0,1097.0
14386,5.0,5.0,6707.0,1999.0,2900000.0,432.0
14387,6.0,4.0,3612.0,1998.0,2950000.0,817.0
14391,2.0,2.0,1036.0,1924.0,835000.0,806.0
14392,0.0,1.0,400.0,1929.0,435000.0,1088.0
14393,2.0,2.0,1001.0,1930.0,825000.0,824.0
14394,2.0,2.0,1900.0,1975.0,3650000.0,1921.0
14395,1.0,1.0,875.0,1930.0,865000.0,989.0
14398,4.0,4.0,4017.0,1910.0,5749995.0,1431.0
14399,2.0,1.0,1617.0,1940.0,499000.0,309.0
14400,5.0,2.0,1760.0,1915.0,1150000.0,653.0
14402,6.0,7.0,8068.0,1888.0,17995000.0,2230.0
14403,2.0,2.0,1300.0,1948.0,450000.0,346.0
14405,1.0,1.0,750.0,1967.0,305000.0,407.0
14406,4.0,4.0,3555.0,1926.0,1480000.0,416.0
14408,0.0,1.0,688.0,1952.0,865000.0,1257.0
14410,2.0,2.0,1624.0,2014.0,3650000.0,2248.0
14413,4.0,4.0,4098.0,2018.0,8955000.0,2185.0
14415,4.0,2.0,1800.0,1952.0,479000.0,266.0
14417,2.0,2.0,1967.0,1989.0,2300000.0,1169.0
14419,2.0,2.0,1360.0,1931.0,1295000.0,952.0
14420,2.0,1.0,879.0,1952.0,539000.0,613.0
14421,15.0,10.0,3900.0,1952.0,7500000.0,1923.0
14422,8.0,4.0,3885.0,2008.0,1500000.0,386.0
14423,3.0,2.0,1468.0,1995.0,659000.0,449.0
14424,6.0,3.0,1680.0,1915.0,1380000.0,821.0
14425,7.0,3.0,3000.0,1960.0,1150000.0,383.0
14428,2.0,8.0,7984.0,1905.0,2100000.0,263.0
14429,6.0,2.0,1680.0,1915.0,1380000.0,821.0
14432,2.0,2.0,1691.0,2016.0,4695000.0,2776.0
14433,2.0,1.0,848.0,1974.0,790000.0,932.0
14435,2.0,2.0,1035.0,1943.0,1595000.0,1541.0
14436,6.0,3.0,3750.0,1960.0,380000.0,101.0
14437,1.0,1.0,712.0,1927.0,550000.0,772.0
14438,3.0,2.0,1912.0,1991.0,899000.0,470.0
14441,5.0,5.0,4500.0,1905.0,6500000.0,1444.0
14442,2.0,6.0,5148.0,1927.0,1495000.0,290.0
14443,2.0,2.0,1275.0,1961.0,1350000.0,1059.0
14445,1.0,1.0,750.0,1952.0,255000.0,340.0
14446,3.0,2.0,1392.0,1920.0,2999999.0,2155.0
14447,4.0,4.0,5038.0,1910.0,8600000.0,1707.0
14450,1.0,2.0,944.0,2019.0,758888.0,804.0
14451,3.0,1.0,1100.0,1945.0,685000.0,623.0
14452,3.0,2.0,1500.0,1925.0,1300000.0,867.0
14453,2.0,2.0,1350.0,1950.0,1250000.0,926.0
14456,3.0,2.0,1995.0,1936.0,1295000.0,649.0
14457,5.0,4.0,3967.0,1952.0,1750000.0,441.0
14458,2.0,1.0,720.0,1950.0,320000.0,444.0
14459,1.0,1.0,707.0,2007.0,1250000.0,1768.0
14460,6.0,6.0,4810.0,1962.0,4750000.0,988.0
14462,3.0,3.0,3132.0,2018.0,15420000.0,4923.0
14463,12.0,12.0,5070.0,1930.0,1800000.0,355.0
14464,6.0,6.0,5712.0,1931.0,1200000.0,210.0
14465,3.0,1.0,1176.0,1991.0,385000.0,327.0
14467,6.0,3.0,2464.0,1930.0,865000.0,351.0
14468,9.0,5.0,5000.0,1909.0,1900000.0,380.0
14469,3.0,2.0,1200.0,1960.0,420000.0,350.0
14470,3.0,2.0,1171.0,2015.0,1545000.0,1319.0
14472,4.0,2.0,3456.0,2008.0,800000.0,231.0
14473,2.0,2.0,999.0,1924.0,849000.0,850.0
14474,5.0,2.0,4900.0,1891.0,2995000.0,611.0
14476,1.0,1.0,800.0,1984.0,1100000.0,1375.0
14478,7.0,4.0,5100.0,1901.0,10495000.0,2058.0
14479,3.0,2.0,1800.0,1956.0,592900.0,329.0
14480,2.0,1.0,875.0,1952.0,369000.0,422.0
14481,4.0,4.0,5075.0,2015.0,18950000.0,3734.0
14482,2.0,2.0,1348.0,2022.0,2810000.0,2085.0
14486,2.0,2.0,1100.0,2001.0,1350000.0,1227.0
14487,7.0,3.0,3352.0,1920.0,1850000.0,552.0
14488,1.0,1.0,846.0,1943.0,1100000.0,1300.0
14489,6.0,3.0,2695.0,1910.0,1249000.0,463.0
14490,1.0,2.0,1218.0,1911.0,2495000.0,2048.0
14491,2.0,2.0,1110.0,2008.0,700000.0,631.0
14492,1.0,1.0,559.0,1987.0,409000.0,732.0
14494,1.0,1.0,850.0,1957.0,699000.0,822.0
14496,3.0,3.0,2497.0,2016.0,5799000.0,2322.0
14497,1.0,1.0,667.0,2021.0,549000.0,823.0
14498,1.0,1.0,715.0,2021.0,569000.0,796.0
14499,1.0,1.0,667.0,2021.0,549000.0,823.0
14502,2.0,1.0,1135.0,1959.0,429000.0,378.0
14503,0.0,2.0,1938.0,1930.0,1300000.0,671.0
14504,6.0,6.0,4000.0,1901.0,4995000.0,1249.0
14505,1.0,1.0,800.0,1952.0,268000.0,335.0
14506,1.0,1.0,606.0,1975.0,570000.0,941.0
14507,2.0,2.0,1120.0,1950.0,749995.0,670.0
14508,8.0,8.0,6000.0,1899.0,15990000.0,2665.0
14509,2.0,2.0,1120.0,1950.0,749995.0,670.0
14510,4.0,4.0,2995.0,1899.0,7995000.0,2669.0
14511,4.0,4.0,2995.0,1899.0,7995000.0,2669.0
14512,2.0,2.0,1120.0,1950.0,749995.0,670.0
14513,3.0,2.0,1300.0,1960.0,425000.0,327.0
14516,2.0,2.0,1400.0,1969.0,1450000.0,1036.0
14518,5.0,5.0,4100.0,1927.0,6995000.0,1706.0
14519,6.0,3.0,7868.0,1910.0,4995000.0,635.0
14520,3.0,4.0,3121.0,2016.0,12250000.0,3925.0
14521,1.0,1.0,938.0,1940.0,509000.0,543.0
14522,2.0,1.0,850.0,1950.0,899000.0,1058.0
14523,8.0,4.0,3200.0,1925.0,1550000.0,484.0
14524,7.0,3.0,2880.0,1970.0,1275888.0,443.0
14528,1.0,1.0,790.0,1952.0,230000.0,291.0
14529,1.0,1.0,760.0,2007.0,899000.0,1183.0
14530,2.0,8.0,6096.0,1920.0,2850000.0,468.0
14532,3.0,1.0,1400.0,2003.0,640000.0,457.0
14533,3.0,2.0,1800.0,1979.0,669000.0,372.0
14534,3.0,3.0,3273.0,2020.0,7500000.0,2291.0
14536,3.0,2.0,2072.0,1941.0,1250000.0,603.0
14537,2.0,2.0,870.0,2016.0,1249999.0,1437.0
14541,1.0,1.0,800.0,1952.0,174000.0,218.0
14544,6.0,4.0,2700.0,1930.0,4395000.0,1628.0
14545,2.0,1.0,1000.0,1957.0,349000.0,349.0
14548,9.0,7.0,4270.0,1952.0,2375000.0,556.0
14549,0.0,1.0,550.0,1932.0,115000.0,209.0
14550,2.0,2.0,1365.0,1925.0,2500000.0,1832.0
14552,2.0,2.0,828.0,2009.0,910800.0,1100.0
14553,2.0,2.0,1692.0,2015.0,5295000.0,3129.0
14554,2.0,1.0,900.0,1949.0,379000.0,421.0
14556,2.0,4.0,1664.0,1930.0,1600000.0,962.0
14557,7.0,4.0,2909.0,1952.0,2375000.0,816.0
14561,1.0,1.0,1024.0,1900.0,1695000.0,1655.0
14564,3.0,1.0,1196.0,1960.0,599000.0,501.0
14565,1.0,1.0,530.0,1990.0,459000.0,866.0
14567,5.0,5.0,4800.0,1968.0,2500000.0,521.0
14568,3.0,3.0,1315.0,2002.0,2150000.0,1635.0
14571,2.0,2.0,1672.0,1952.0,2498000.0,1494.0
14572,2.0,2.0,2100.0,1906.0,2675000.0,1274.0
14574,3.0,1.0,1200.0,1954.0,244900.0,204.0
14576,1.0,1.0,580.0,2017.0,550000.0,948.0
14577,1.0,1.0,640.0,2019.0,545000.0,852.0
14579,4.0,4.0,2971.0,1931.0,18500000.0,6227.0
14580,3.0,3.0,3721.0,1929.0,8995000.0,2417.0
14581,1.0,1.0,637.0,2019.0,540000.0,848.0
14582,2.0,2.0,733.0,2019.0,623000.0,850.0
14583,2.0,2.0,729.0,2019.0,619000.0,849.0
14584,2.0,2.0,906.0,2019.0,770000.0,850.0
14587,5.0,5.0,4786.0,1952.0,6495000.0,1357.0
14588,3.0,2.0,2800.0,2011.0,2300000.0,821.0
14589,4.0,3.0,3000.0,1960.0,2950000.0,983.0
14592,3.0,3.0,2335.0,1931.0,9800000.0,4197.0
14593,2.0,1.0,1100.0,1926.0,120000.0,109.0
14596,3.0,2.0,1827.0,1955.0,979000.0,536.0
14597,3.0,3.0,2191.0,2004.0,9000000.0,4108.0
14599,2.0,3.0,3120.0,1952.0,1498000.0,480.0
14601,1.0,1.0,988.0,2022.0,795000.0,805.0
14602,2.0,2.0,947.0,1952.0,1410000.0,1489.0
14603,6.0,6.0,4500.0,1930.0,1599000.0,355.0
14604,2.0,2.0,1152.0,2022.0,2595000.0,2253.0
14605,2.0,2.0,1253.0,1959.0,1695000.0,1353.0
14611,1.0,1.0,800.0,1946.0,369999.0,462.0
14613,2.0,8.0,4330.0,2016.0,3380000.0,781.0
14614,2.0,1.0,893.0,1958.0,320000.0,358.0
14616,3.0,3.0,2188.0,2016.0,5750000.0,2628.0
14620,2.0,1.0,1000.0,1952.0,359000.0,359.0
14621,4.0,3.0,3150.0,2023.0,1600000.0,508.0
14623,4.0,3.0,3150.0,2023.0,1600000.0,508.0
14624,2.0,1.0,850.0,1930.0,439000.0,516.0
14625,2.0,2.0,1050.0,1957.0,885000.0,843.0
14626,2.0,1.0,950.0,1952.0,255000.0,268.0
14628,2.0,2.0,1275.0,1952.0,1745000.0,1369.0
14632,1.0,1.0,543.0,2012.0,1198000.0,2206.0
14633,5.0,4.0,4300.0,1994.0,14750000.0,3430.0
14634,1.0,1.0,800.0,1978.0,1495000.0,1869.0
14636,2.0,2.0,1465.0,1983.0,1900000.0,1297.0
14637,10.0,13.0,8750.0,1839.0,29950000.0,3423.0
14641,6.0,6.0,5500.0,1920.0,8575000.0,1559.0
14643,0.0,2.0,1800.0,1930.0,895000.0,497.0
14644,3.0,3.0,2064.0,1930.0,4485000.0,2173.0
14645,4.0,4.0,3004.0,2022.0,10750000.0,3579.0
14647,1.0,1.0,1000.0,1958.0,484900.0,485.0
14649,4.0,3.0,4500.0,1899.0,8250000.0,1833.0
14650,1.0,2.0,1179.0,2018.0,1695000.0,1438.0
14651,1.0,1.0,724.0,1921.0,1625000.0,2244.0
14652,1.0,1.0,1000.0,1958.0,484900.0,485.0
14654,2.0,2.0,770.0,2016.0,635000.0,825.0
14655,2.0,1.0,904.0,1952.0,229500.0,254.0
14656,2.0,2.0,1600.0,1966.0,1495000.0,934.0
14657,2.0,2.0,3050.0,1952.0,6975000.0,2287.0
14658,3.0,1.0,1170.0,2004.0,625000.0,534.0
14660,3.0,1.0,1170.0,2004.0,625000.0,534.0
14662,1.0,1.0,654.0,2016.0,534900.0,818.0
14665,5.0,4.0,3850.0,1911.0,7550000.0,1961.0
14667,4.0,4.0,4545.0,2014.0,17495000.0,3849.0
14668,2.0,1.0,1850.0,1907.0,1450000.0,784.0
14669,1.0,1.0,780.0,1966.0,595000.0,763.0
14672,3.0,3.0,3165.0,2020.0,14900000.0,4708.0
14673,3.0,3.0,2649.0,2020.0,13090000.0,4941.0
14675,2.0,1.0,900.0,1952.0,265000.0,294.0
14676,1.0,1.0,792.0,2022.0,1565000.0,1976.0
14677,2.0,2.0,2610.0,2018.0,5650000.0,2165.0
14678,2.0,1.0,900.0,1960.0,249000.0,277.0
14679,4.0,5.0,7500.0,1899.0,12500000.0,1667.0
14681,7.0,5.0,7643.0,1925.0,19500000.0,2551.0
14684,6.0,5.0,5000.0,1931.0,7850000.0,1570.0
14685,6.0,2.0,3277.0,1960.0,2545000.0,777.0
14686,2.0,2.0,1435.0,2020.0,9400000.0,6551.0
14687,5.0,2.0,2624.0,1915.0,560000.0,213.0
14688,3.0,3.0,2462.0,2010.0,5790000.0,2352.0
14689,2.0,2.0,1253.0,2006.0,568000.0,453.0
14691,2.0,2.0,858.0,2023.0,830000.0,967.0
14692,4.0,5.0,3541.0,2022.0,4250000.0,1200.0
14693,2.0,1.0,900.0,1960.0,249000.0,277.0
14694,1.0,1.0,800.0,1922.0,890000.0,1113.0
14695,9.0,3.0,3072.0,1901.0,740900.0,241.0
14696,3.0,1.0,769.0,1900.0,409000.0,532.0
14699,0.0,2.0,1350.0,1935.0,399000.0,296.0
14700,9.0,3.0,1254.0,2001.0,1788888.0,1427.0
14701,9.0,6.0,4440.0,1906.0,1398000.0,315.0
14703,0.0,1.0,503.0,1952.0,695000.0,1382.0
14704,3.0,2.0,1959.0,2016.0,3695000.0,1886.0
14706,2.0,2.0,2285.0,1907.0,6500000.0,2845.0
14707,5.0,3.0,3427.0,1907.0,9995000.0,2917.0
14710,7.0,4.0,2000.0,1925.0,999000.0,500.0
14711,4.0,3.0,2694.0,1910.0,4999000.0,1856.0
14712,1.0,1.0,765.0,2008.0,985000.0,1288.0
14714,2.0,1.0,850.0,1960.0,429000.0,505.0
14715,2.0,1.0,850.0,1960.0,429000.0,505.0
14716,2.0,1.0,1465.0,2010.0,838000.0,572.0
14717,2.0,2.0,1213.0,1918.0,1278000.0,1054.0
14718,2.0,3.0,1634.0,1925.0,919000.0,562.0
14719,2.0,1.0,1100.0,1952.0,350000.0,318.0
14720,2.0,2.0,848.0,1952.0,895000.0,1055.0
14721,2.0,2.0,1615.0,2019.0,3450000.0,2136.0
14722,13.0,8.0,4140.0,1930.0,2595000.0,627.0
14727,1.0,1.0,900.0,1952.0,649000.0,721.0
14728,2.0,2.0,1250.0,1911.0,2000000.0,1600.0
14729,4.0,2.0,2001.0,1905.0,1439000.0,719.0
14730,4.0,4.0,4000.0,1844.0,22500000.0,5625.0
14732,3.0,3.0,1326.0,1978.0,2495000.0,1882.0
14733,2.0,2.0,1265.0,1952.0,1450000.0,1146.0
14734,2.0,5.0,2530.0,1925.0,1480000.0,585.0
14737,2.0,2.0,1200.0,1931.0,1095000.0,913.0
14738,3.0,3.0,1968.0,1926.0,2100000.0,1067.0
14739,4.0,4.0,3765.0,2018.0,15350000.0,4077.0
14740,1.0,1.0,782.0,1907.0,1599000.0,2045.0
14743,0.0,1.0,500.0,1960.0,258000.0,516.0
14745,6.0,3.0,5400.0,1910.0,919000.0,170.0
14746,2.0,2.0,1169.0,2017.0,1795000.0,1536.0
14747,3.0,3.0,2456.0,1988.0,3995000.0,1627.0
14748,1.0,1.0,900.0,1937.0,199379.0,222.0
14749,2.0,2.0,1600.0,1950.0,729888.0,456.0
14750,2.0,2.0,1000.0,1952.0,1575000.0,1575.0
14753,1.0,1.0,700.0,1956.0,338000.0,483.0
14755,6.0,3.0,5600.0,1980.0,2050000.0,366.0
14756,8.0,4.0,3750.0,1901.0,2100000.0,560.0
14757,8.0,4.0,6425.0,1931.0,2500000.0,389.0
14759,1.0,1.0,900.0,1937.0,777777.0,864.0
14761,2.0,1.0,1000.0,1965.0,379000.0,379.0
14762,5.0,5.0,6500.0,1899.0,12900000.0,1985.0
14766,2.0,2.0,1828.0,1940.0,3850000.0,2106.0
14767,1.0,1.0,750.0,1952.0,315000.0,420.0
14768,5.0,3.0,2300.0,1983.0,899900.0,391.0
14769,1.0,1.0,700.0,2004.0,999000.0,1427.0
14770,2.0,2.0,1231.0,1931.0,2660000.0,2161.0
14774,20.0,20.0,12492.0,1910.0,6995000.0,560.0
14776,4.0,3.0,1890.0,1910.0,895000.0,474.0
14778,2.0,2.0,1035.0,1978.0,1900000.0,1836.0
14779,2.0,1.0,800.0,1920.0,825000.0,1031.0
14780,3.0,2.0,1738.0,1952.0,2650000.0,1525.0
14781,2.0,2.0,2525.0,1910.0,4150000.0,1644.0
14782,3.0,4.0,4146.0,2002.0,5300000.0,1278.0
14783,5.0,2.0,2390.0,1998.0,715001.0,299.0
14784,0.0,2.0,1218.0,1910.0,650000.0,534.0
14785,5.0,5.0,5660.0,1900.0,10000000.0,1767.0
14786,1.0,1.0,675.0,1990.0,499999.0,741.0
14787,5.0,7.0,7000.0,1916.0,20000000.0,2857.0
14788,3.0,2.0,1488.0,2022.0,2950000.0,1983.0
14789,4.0,4.0,3391.0,1952.0,13950000.0,4114.0
14790,1.0,1.0,1350.0,1880.0,2480000.0,1837.0
14791,1.0,1.0,708.0,2007.0,1375000.0,1942.0
14794,0.0,2.0,14532.0,2020.0,8900000.0,612.0
14795,8.0,8.0,12000.0,2015.0,46000000.0,3833.0
14797,0.0,1.0,604.0,2009.0,845000.0,1399.0
14798,3.0,2.0,1350.0,1954.0,575000.0,426.0
14799,2.0,1.0,950.0,1952.0,525000.0,553.0
14800,3.0,2.0,1280.0,1920.0,699000.0,546.0
14801,0.0,1.0,450.0,1960.0,275000.0,611.0
14802,1.0,1.0,700.0,1969.0,274900.0,393.0
14804,1.0,1.0,700.0,1969.0,274900.0,393.0
14805,2.0,2.0,1114.0,2005.0,955000.0,857.0
14806,1.0,1.0,700.0,1966.0,560000.0,800.0
14808,2.0,2.0,1300.0,1960.0,499999.0,385.0
14809,4.0,4.0,2010.0,1999.0,1679000.0,835.0
14811,1.0,1.0,1203.0,2014.0,3800000.0,3159.0
14812,3.0,2.0,2007.0,2004.0,3250000.0,1619.0
14813,1.0,1.0,800.0,1930.0,129900.0,162.0
14816,6.0,3.0,2575.0,1925.0,1949000.0,757.0
14817,5.0,3.0,3136.0,1901.0,1495000.0,477.0
14819,3.0,1.0,1140.0,1945.0,479990.0,421.0
14820,1.0,1.0,600.0,1949.0,199000.0,332.0
14822,3.0,2.0,1042.0,1952.0,950000.0,912.0
14823,2.0,1.0,994.0,1910.0,500000.0,503.0
14826,1.0,1.0,843.0,2022.0,732000.0,868.0
14827,1.0,1.0,580.0,1952.0,450000.0,776.0
14828,8.0,3.0,4000.0,1965.0,1200000.0,300.0
14829,1.0,1.0,567.0,2022.0,535000.0,944.0
14830,1.0,1.0,992.0,2003.0,1495000.0,1507.0
14832,2.0,2.0,843.0,2022.0,702000.0,833.0
14833,0.0,1.0,374.0,2022.0,425000.0,1136.0
14834,42.0,43.0,27152.0,1974.0,10700000.0,394.0
14835,5.0,3.0,4143.0,2023.0,1179987.0,285.0
14837,2.0,2.0,1541.0,1952.0,5300000.0,3439.0
14838,2.0,2.0,1800.0,1979.0,2195000.0,1219.0
14840,2.0,1.0,950.0,1950.0,199999.0,211.0
14842,3.0,1.0,1110.0,1960.0,640000.0,577.0
14843,3.0,1.0,1110.0,1960.0,634999.0,572.0
14845,1.0,1.0,777.0,2005.0,969000.0,1247.0
14846,2.0,1.0,956.0,1957.0,380000.0,397.0
14847,6.0,4.0,9075.0,1898.0,11900000.0,1311.0
14850,7.0,3.0,3570.0,1935.0,1499000.0,420.0
14851,2.0,2.0,102.0,1952.0,1100000.0,10784.0
14854,4.0,5.0,4040.0,1975.0,10000000.0,2475.0
14855,7.0,2.0,1789.0,1920.0,799000.0,447.0
14856,3.0,2.0,2180.0,1910.0,2295000.0,1053.0
14859,2.0,4.0,2571.0,1952.0,1299000.0,505.0
14860,2.0,2.0,1800.0,1926.0,2199000.0,1222.0
14862,1.0,1.0,930.0,1926.0,899000.0,967.0
14864,2.0,2.0,1250.0,1952.0,850000.0,680.0
14868,3.0,3.0,3303.0,1975.0,14950000.0,4526.0
14869,2.0,2.0,848.0,1915.0,1679000.0,1980.0
14870,2.0,2.0,1311.0,2019.0,2995000.0,2285.0
14872,0.0,1.0,550.0,1977.0,450000.0,818.0
14873,1.0,1.0,606.0,1979.0,850000.0,1403.0
14874,4.0,1.0,1058.0,1925.0,649000.0,613.0
14876,3.0,2.0,2279.0,1970.0,799000.0,351.0
14877,2.0,2.0,987.0,2005.0,850000.0,861.0
14878,3.0,1.0,1710.0,1930.0,920000.0,538.0
14880,1.0,1.0,500.0,2012.0,680000.0,1360.0
14881,0.0,1.0,460.0,2006.0,575000.0,1250.0
14882,2.0,1.0,628.0,1952.0,550000.0,876.0
14883,2.0,1.0,625.0,1952.0,475000.0,760.0
14884,2.0,1.0,1057.0,1936.0,470000.0,445.0
14887,1.0,1.0,700.0,1939.0,349000.0,499.0
14889,1.0,1.0,681.0,1950.0,399000.0,586.0
14891,5.0,2.0,1800.0,1920.0,1245000.0,692.0
14892,3.0,2.0,1531.0,2020.0,2625000.0,1715.0
14893,3.0,3.0,3289.0,1920.0,5910000.0,1797.0
14894,4.0,3.0,2367.0,2001.0,5995000.0,2533.0
14895,0.0,1.0,394.0,1929.0,299000.0,759.0
14897,2.0,1.0,1250.0,1940.0,675000.0,540.0
14898,0.0,2.0,46600.0,1927.0,3000000.0,64.0
14900,3.0,4.0,4412.0,1922.0,7995000.0,1812.0
14902,2.0,2.0,1488.0,1952.0,2700000.0,1815.0
14904,1.0,1.0,820.0,1952.0,475000.0,579.0
14905,2.0,1.0,1100.0,1960.0,429000.0,390.0
14907,2.0,2.0,2025.0,1924.0,2250000.0,1111.0
14908,1.0,1.0,1178.0,2022.0,1199000.0,1018.0
14909,2.0,2.0,1928.0,2022.0,5950000.0,3086.0
14911,3.0,1.0,1754.0,1915.0,750000.0,428.0
14913,2.0,2.0,1257.0,1889.0,800000.0,636.0
14916,42.0,43.0,27152.0,1974.0,10700000.0,394.0
14918,43.0,43.0,27152.0,1971.0,10700000.0,394.0
14921,5.0,4.0,1734.0,2009.0,1298000.0,749.0
14922,4.0,3.0,2580.0,2011.0,14495000.0,5618.0
14924,3.0,2.0,1296.0,1952.0,959000.0,740.0
14925,6.0,5.0,6353.0,1995.0,2599999.0,409.0
14926,0.0,1.0,524.0,1907.0,1500000.0,2863.0
14927,6.0,4.0,2680.0,1920.0,1300000.0,485.0
14928,1.0,1.0,631.0,1935.0,210000.0,333.0
14929,4.0,3.0,3111.0,1900.0,3395000.0,1091.0
14933,2.0,1.0,900.0,1932.0,398000.0,442.0
14937,1.0,1.0,854.0,1952.0,550000.0,644.0
14938,1.0,1.0,735.0,1973.0,875000.0,1190.0
14939,3.0,1.0,1445.0,2002.0,499000.0,345.0
14940,4.0,4.0,4295.0,2020.0,29500000.0,6868.0
14941,0.0,2.0,2400.0,1951.0,1495000.0,623.0
14942,3.0,3.0,3364.0,2020.0,21000000.0,6243.0
14943,6.0,4.0,5854.0,1867.0,4000000.0,683.0
14944,5.0,3.0,3235.0,1901.0,1259888.0,389.0
14945,4.0,3.0,3040.0,1901.0,1259888.0,414.0
14947,1.0,1.0,600.0,1952.0,600000.0,1000.0
14950,4.0,5.0,4703.0,1899.0,11500000.0,2445.0
14951,2.0,1.0,1000.0,1952.0,525000.0,525.0
14952,3.0,5.0,3428.0,2008.0,3999000.0,1167.0
14953,3.0,4.0,5018.0,2008.0,3999000.0,797.0
14954,7.0,6.0,6514.0,1999.0,25000000.0,3838.0
14955,5.0,4.0,2576.0,1929.0,1036972.0,403.0
14959,1.0,1.0,700.0,1966.0,200000.0,286.0
14964,2.0,1.0,887.0,1952.0,450000.0,507.0
14965,1.0,1.0,681.0,1975.0,259000.0,380.0
14966,7.0,6.0,7000.0,1910.0,16000000.0,2286.0
