,bath,sqft,price,price_per_sqft,bedroom,year
2509,1.3862943611198906,7.901377353792616,13.710151153416941,5.811140992976701,1.6094379124341003,0.5777777777777777
2510,0.6931471805599453,6.6895992691789665,14.427990377462038,7.740229524763182,0.6931471805599453,0.5733333333333334
2514,1.0986122886681098,7.340186835320115,13.800397935382136,6.46302945692067,1.791759469228055,0.5777777777777777
2515,0.6931471805599453,6.320768294250582,12.278397958261774,5.961005339623274,0.6931471805599453,0.5688888888888889
2517,1.0986122886681098,7.405495663199472,14.862829903121964,7.45876269238096,1.0986122886681098,0.9688888888888889
2518,0.6931471805599453,6.68586094706836,13.384729180332174,6.70196036600254,0.6931471805599453,0.7377777777777778
2520,1.0986122886681098,7.660114319173928,14.400516137007425,6.741700694652055,1.6094379124341003,0.5333333333333333
2521,1.0986122886681098,7.227662498728654,13.414885219255359,6.1903154058531475,1.3862943611198906,0.5333333333333333
2522,1.3862943611198906,7.050122520269059,13.591117476312084,6.543911845564792,1.6094379124341003,0.4888888888888889
2523,1.6094379124341003,8.10832229017324,13.981025843899115,5.87493073085203,2.1972245773362196,0.5644444444444444
2527,0.6931471805599453,6.660575149839686,13.898288904977434,7.2399325913204695,1.0986122886681098,0.49333333333333335
2528,1.0986122886681098,7.259116128097101,13.52649559761195,6.269096283706261,1.6094379124341003,0.5777777777777777
2529,1.0986122886681098,7.340186835320115,13.578522867254332,6.240275845170769,1.6094379124341003,0.6222222222222222
2530,0.6931471805599453,7.117205503164344,13.12216535779974,6.008813185442595,1.3862943611198906,0.8311111111111111
2533,1.3862943611198906,8.118207049405783,15.58842710922779,7.471363088187097,1.0986122886681098,0.4888888888888889
2534,0.6931471805599453,7.046647277848756,13.215855541983634,6.171700597410915,1.0986122886681098,0.8311111111111111
2535,1.3862943611198906,7.70796153183549,15.882373444019521,8.17526610411206,1.3862943611198906,0.9555555555555556
2536,1.0986122886681098,7.901377353792616,14.187074804051692,6.2878585601617845,1.6094379124341003,0.9911111111111112
2539,1.0986122886681098,6.8966943316227125,14.48334044336031,7.5883236773352225,1.0986122886681098,0.6755555555555556
2541,0.6931471805599453,6.111467339502679,11.775297421715827,5.66988092298052,0.0,0.7466666666666667
2544,0.6931471805599453,7.564757012905729,13.910821646859095,6.349138991379798,1.3862943611198906,0.9466666666666667
2546,1.0986122886681098,7.9658927350845286,13.910821646859095,5.948034989180646,1.6094379124341003,0.9466666666666667
2549,0.6931471805599453,6.55250788703459,14.148405690083225,7.597897950521784,0.6931471805599453,0.92
2550,1.3862943611198906,7.947678571301568,14.269766465162304,6.324358962381311,1.791759469228055,0.44
2551,0.6931471805599453,6.478509642208569,12.07254696717504,5.598421958998375,0.6931471805599453,0.6755555555555556
2552,1.0986122886681098,7.622174594817622,13.598598798635953,5.978885764901122,1.9459101490553132,0.5333333333333333
2553,1.3862943611198906,7.869783902530146,14.284889617206765,6.416732282512326,1.9459101490553132,0.5333333333333333
2554,0.6931471805599453,6.46302945692067,11.982935344196433,5.5254529391317835,1.0986122886681098,0.5555555555555556
2555,0.6931471805599453,6.8679744089702925,13.296318365198623,6.431331081933479,0.6931471805599453,0.6755555555555556
2556,1.0986122886681098,7.630946580890459,15.373655386537118,7.7437032581737535,1.3862943611198906,0.49777777777777776
2557,0.6931471805599453,6.957497370876951,13.345508528717259,6.39024066706535,1.0986122886681098,0.72
2558,1.0986122886681098,7.358830898342354,15.363073279446223,8.005367067316664,1.0986122886681098,0.7111111111111111
2559,0.6931471805599453,7.117205503164344,14.187074804051692,7.071573364211532,0.6931471805599453,0.4444444444444444
2563,1.3862943611198906,8.014666370464942,13.652992804936396,5.641907070938114,1.791759469228055,0.9066666666666666
2564,2.833213344056216,9.421411342056123,17.553180200057167,8.132118772955806,2.8903717578961645,0.6755555555555556
2566,1.3862943611198906,7.349230824613334,15.272962346229336,7.9247959139564355,1.0986122886681098,0.5777777777777777
2567,1.0986122886681098,7.364547014255642,14.551717706911754,7.188412736496954,1.0986122886681098,0.9155555555555556
2568,1.3862943611198906,7.280008252884188,14.914123179965662,7.635303886259415,1.0986122886681098,0.92
2570,0.6931471805599453,7.824445930877619,13.592228247023392,5.771441123130016,1.3862943611198906,0.5777777777777777
2571,1.0986122886681098,7.43307534889858,13.673948145715556,6.244166900663736,1.3862943611198906,0.5777777777777777
2572,1.3862943611198906,7.771488760117616,14.143375140509722,6.373319789577012,1.9459101490553132,0.5555555555555556
2573,1.9459101490553132,8.671286726753637,13.592368256649284,4.927253685157205,1.0986122886681098,0.5333333333333333
2574,1.3862943611198906,8.343553835005117,13.81451105863119,5.476463551931511,1.791759469228055,0.7111111111111111
2575,1.0986122886681098,7.341483852363161,14.769097459938507,7.428927194802272,1.3862943611198906,0.9777777777777777
2577,0.6931471805599453,6.311734809152915,13.442998001373553,7.134093721192866,0.6931471805599453,0.5733333333333334
2578,0.6931471805599453,6.588926477533519,13.910821646859095,7.323830566202317,0.6931471805599453,0.5733333333333334
2579,1.0986122886681098,7.362645270417825,13.351888125506433,5.991464547107982,1.3862943611198906,0.6666666666666666
2580,0.6931471805599453,7.170888478512505,14.727793670047236,7.557994958530806,0.6931471805599453,0.35555555555555557
2581,0.6931471805599453,7.13966033596492,13.233906541044401,6.09807428216624,1.3862943611198906,0.6666666666666666
2582,0.6931471805599453,6.304448802421981,12.013706813470414,5.713732805509369,0.0,0.72
2584,1.0986122886681098,7.00397413672268,12.969214528909768,5.968707559985366,1.0986122886681098,0.5733333333333334
2585,1.6094379124341003,7.901377353792616,13.864301674514206,5.966146739123692,1.6094379124341003,0.8888888888888888
2587,1.0986122886681098,7.048386408721883,13.38318953651709,6.336825731146441,1.3862943611198906,0.8266666666666667
