,city,bath,sqft,price,price_per_sqft,bedroom,year
11974,New York,2.1972245773362196,8.934323331054905,16.74643766149971,7.812782818577581,2.0794415416798357,0.9183673469387755
11976,New York,1.0986122886681098,7.305860032684009,14.731001369987837,7.426549072397305,1.3862943611198906,0.9744897959183674
11995,New York,0.6931471805599453,6.535241271013659,14.301018989130402,7.767687277186908,0.6931471805599453,0.9744897959183674
11999,New York,1.3862943611198906,7.824445930877619,15.483217567201578,7.659642954564682,1.3862943611198906,0.6326530612244898
12001,New York,1.6094379124341003,7.886457270977689,14.731801689838349,6.846943139585379,2.0794415416798357,0.3673469387755102
12029,New York,0.6931471805599453,7.0707241072602764,15.250595321348806,8.18088094199639,0.6931471805599453,0.4030612244897959
12039,New York,1.3862943611198906,8.131824785007195,14.99416586199818,6.863803391452954,1.6094379124341003,0.6836734693877551
12041,New York,0.6931471805599453,6.556778356158042,14.115615891155079,7.560601162768557,0.6931471805599453,0.9591836734693877
12042,New York,0.6931471805599453,6.742880635791903,14.45472992420301,7.71333788887187,0.6931471805599453,0.9744897959183674
12049,New York,1.9459101490553132,8.71948076085107,15.760706309040964,7.042286171939743,2.4849066497880004,0.3469387755102041
12070,New York,1.791759469228055,8.249575150000199,14.346139397261565,6.09807428216624,2.1972245773362196,0.6326530612244898
12075,New York,1.3862943611198906,7.370860166536716,14.946912992035967,7.577121930876679,1.3862943611198906,0.7653061224489796
12113,New York,1.0986122886681098,6.840546529288687,12.180759965737863,5.3471075307174685,0.6931471805599453,0.3877551020408163
12124,New York,1.3862943611198906,7.688455356549944,15.06684421977304,7.3796321526095525,1.3862943611198906,0.9030612244897959
12125,New York,1.9459101490553132,8.486940148245216,16.092777945538128,7.606387389772652,1.791759469228055,0.4489795918367347
12147,New York,0.6931471805599453,6.55250788703459,13.296318365198623,6.7464121285733745,0.6931471805599453,0.6887755102040817
12155,New York,1.0986122886681098,7.696667081526462,14.45736497045232,6.762729506931879,1.3862943611198906,0.6326530612244898
12158,New York,1.0986122886681098,7.483806687665835,15.26242977619469,7.779466967458324,1.0986122886681098,0.9693877551020408
12163,New York,1.0986122886681098,7.43307534889858,14.508658238524095,7.076653815443951,1.3862943611198906,0.5714285714285714
12165,New York,1.0986122886681098,7.696667081526462,15.123843647884687,7.428333194190806,1.9459101490553132,0.45918367346938777
12167,New York,0.6931471805599453,6.775366090936392,13.681980308196241,6.90875477931522,0.6931471805599453,0.6071428571428571
12187,New York,1.3862943611198906,8.037543185118697,14.508658238524095,6.472346294500901,1.6094379124341003,0.8928571428571429
12188,New York,1.0986122886681098,8.237743803890933,15.501909696719672,7.265429723253953,1.3862943611198906,0.2653061224489796
12189,New York,1.6094379124341003,8.227108234348146,15.717618233614914,7.491087593534876,1.6094379124341003,0.3673469387755102
12190,New York,1.3862943611198906,8.19450550976564,16.10298211467111,7.909122183211411,1.791759469228055,0.3622448979591837
12198,New York,1.0986122886681098,6.918695219020472,14.360738188157574,7.443663683115591,1.0986122886681098,0.9795918367346939
12205,New York,1.0986122886681098,8.187299270155147,15.40372503823682,7.217443431696533,1.6094379124341003,0.8775510204081632
12206,New York,1.6094379124341003,8.476579508530941,14.625996675583417,6.152732694704104,1.3862943611198906,0.6326530612244898
12211,New York,1.0986122886681098,8.517393171418904,15.60643651324941,7.090076835776092,1.0986122886681098,0.336734693877551
12215,New York,1.3862943611198906,7.884952945759814,16.166885910365842,8.282483003730562,1.3862943611198906,0.39285714285714285
12217,New York,0.6931471805599453,6.26530121273771,12.959846800844963,6.698268054115413,0.6931471805599453,0.5153061224489796
12225,New York,0.6931471805599453,6.238324625039508,13.538439983884853,7.302496423727326,0.0,0.6326530612244898
12234,New York,0.6931471805599453,6.363028103540465,13.28787951079572,6.927557906278317,0.0,0.6785714285714286
12236,New York,1.3862943611198906,7.7102051944325325,15.434898999271326,7.725771441587952,1.3862943611198906,0.5204081632653061
12239,New York,0.6931471805599453,6.802394763324311,14.038654909278163,7.237778191923443,0.6931471805599453,0.9081632653061225
12246,New York,2.302585092994046,8.922791623969637,15.424948670398354,6.504288173536645,2.1972245773362196,0.3112244897959184
12248,New York,0.6931471805599453,6.505784060128229,13.997832948091215,7.493873886783559,0.6931471805599453,0.6326530612244898
12257,New York,0.6931471805599453,6.51025834052315,13.52649559761195,7.018401799069201,0.6931471805599453,0.6326530612244898
12258,New York,1.0986122886681098,7.315883504509785,14.45472992420301,7.140453043101158,1.3862943611198906,0.6887755102040817
12264,New York,0.6931471805599453,6.71901315438526,14.217637433703022,7.500529485395295,0.6931471805599453,0.4897959183673469
12272,New York,1.0986122886681098,7.425953657077541,15.417924056871259,7.992944547318106,1.0986122886681098,0.9948979591836735
